visit_id,user_id,channel_id,platform,stat_date,pv,click,quit,stay_duration
8291,USER0247,QD1004,IOS,2015-12-06,9,5,4,180
7367,USER0248,QD1012,IOS,2015-12-06,13,3,4,432
1541,USER0249,QD1014,IOS,2015-12-06,15,3,4,540
2355,USER0250,QD1007,IOS,2015-12-06,12,6,4,1692
5956,USER0251,QD1006,IOS,2015-12-06,6,3,4,72
4826,USER0252,QD1005,IOS,2015-12-07,10,4,4,1476
5689,USER0253,QD1006,Android,2015-12-07,15,3,4,1008
8615,USER0254,QD1021,Android,2015-12-07,9,6,4,324
7556,USER0255,QD1015,Android,2015-12-07,13,5,4,1368
6656,USER0256,QD1020,Android,2015-12-07,13,2,4,792
1921,USER0257,QD1016,IOS,2015-12-07,8,6,4,108
1939,USER0258,QD1021,IOS,2015-12-07,7,3,5,396
6647,USER0259,QD1008,移动浏览器,2015-12-07,7,1,4,648
6467,USER0260,QD1014,移动浏览器,2015-12-07,13,2,4,756
7169,USER0261,QD1003,移动浏览器,2015-12-07,15,4,4,1764
1178,USER0262,QD1016,移动浏览器,2015-12-07,14,3,4,576
7734,USER0263,QD1006,Android,2015-12-08,5,3,4,648
5608,USER0264,QD1022,IOS,2015-12-08,13,4,5,396
1951,USER0001,QD1015,Android,2015-12-08,11,2,4,216
8627,USER0002,QD1002,Android,2015-12-08,15,2,4,936
4365,USER0003,QD1013,Android,2015-12-08,8,4,4,432
5651,USER0004,QD1014,Android,2015-12-08,10,3,5,288
4207,USER0005,QD1003,Android,2015-12-08,14,5,4,324
2408,USER0006,QD1019,移动浏览器,2015-12-08,9,5,4,1800
4669,USER0007,QD1004,Android,2015-12-09,9,6,4,1404
7780,USER0008,QD1007,IOS,2015-12-09,9,3,4,468
4298,USER0009,QD1005,Android,2015-12-09,12,2,4,1728
1280,USER0010,QD1006,IOS,2015-12-09,6,4,4,936
1334,USER0011,QD1020,IOS,2015-12-09,8,1,4,720
7254,USER0012,QD1004,IOS,2015-12-09,7,2,5,1656
3995,USER0013,QD1019,移动浏览器,2015-12-09,14,4,4,108
9175,USER0014,QD1001,移动浏览器,2015-12-09,9,2,4,1692
3968,USER0015,QD1004,移动浏览器,2015-12-09,14,4,4,1584
5105,USER0016,QD1005,Android,2015-12-10,14,1,4,1296
5891,USER0017,QD1004,IOS,2015-12-10,10,3,5,72
2477,USER0018,QD1022,Android,2015-12-10,8,5,4,1368
9403,USER0019,QD1017,Android,2015-12-10,6,2,4,432
2863,USER0020,QD1018,IOS,2015-12-10,7,2,4,792
2482,USER0021,QD1020,IOS,2015-12-10,11,3,4,1548
3414,USER0022,QD1011,IOS,2015-12-10,6,2,4,540
8825,USER0023,QD1005,IOS,2015-12-10,5,6,4,324
4134,USER0024,QD1019,IOS,2015-12-10,11,5,4,1188
1699,USER0025,QD1003,移动浏览器,2015-12-10,8,4,4,1368
2847,USER0026,QD1008,Android,2015-12-11,12,5,4,36
2182,USER0027,QD1009,Android,2015-12-11,12,2,4,144
1360,USER0028,QD1006,IOS,2015-12-11,8,6,4,1152
6557,USER0029,QD1002,IOS,2015-12-11,10,1,4,1728
1804,USER0030,QD1002,Android,2015-12-12,13,6,4,396
1498,USER0031,QD1021,IOS,2015-12-12,5,2,4,720
3948,USER0032,QD1011,Android,2015-12-12,10,5,4,720
8277,USER0033,QD1003,Android,2015-12-12,15,3,4,648
9033,USER0034,QD1001,IOS,2015-12-13,10,4,4,972
6310,USER0035,QD1019,IOS,2015-12-14,14,3,4,468
2660,USER0036,QD1018,IOS,2015-12-14,11,3,4,828
2134,USER0037,QD1012,IOS,2015-12-14,13,3,4,36
1975,USER0038,QD1021,移动浏览器,2015-12-14,10,3,4,36
8584,USER0039,QD1019,移动浏览器,2015-12-14,9,2,4,324
2289,USER0040,QD1018,IOS,2015-12-15,8,5,4,1296
9092,USER0041,QD1012,移动浏览器,2015-12-15,10,3,4,612
4178,USER0042,QD1011,移动浏览器,2015-12-15,11,3,4,144
7001,USER0043,QD1017,移动浏览器,2015-12-15,7,2,4,1224
3769,USER0044,QD1018,Android,2015-12-16,11,5,4,504
7722,USER0045,QD1012,IOS,2015-12-16,12,4,4,216
4486,USER0046,QD1017,Android,2015-12-16,5,3,4,468
1395,USER0047,QD1014,Android,2015-12-16,9,4,4,1620
9055,USER0048,QD1021,Android,2015-12-16,14,6,5,1296
4295,USER0049,QD1011,IOS,2015-12-16,10,1,4,1008
4829,USER0050,QD1021,IOS,2015-12-16,8,5,4,756
1391,USER0051,QD1017,IOS,2015-12-16,9,2,4,324
6782,USER0052,QD1010,IOS,2015-12-16,7,3,4,288
9518,USER0053,QD1019,IOS,2015-12-16,11,3,4,684
5911,USER0054,QD1008,移动浏览器,2015-12-16,6,2,4,756
3202,USER0055,QD1014,IOS,2015-12-17,14,6,4,936
1114,USER0056,QD1022,IOS,2015-12-17,15,1,4,756
8619,USER0057,QD1003,移动浏览器,2015-12-17,11,4,4,576
6479,USER0058,QD1006,移动浏览器,2015-12-17,5,5,4,1512
3239,USER0059,QD1015,Android,2015-12-18,10,3,4,720
4757,USER0060,QD1004,IOS,2015-12-18,5,6,4,936
7855,USER0061,QD1002,IOS,2015-12-18,8,6,4,1656
1992,USER0062,QD1013,Android,2015-12-19,14,3,4,1764
6420,USER0063,QD1021,IOS,2015-12-19,10,5,4,792
2555,USER0064,QD1010,IOS,2015-12-19,10,2,4,1764
2502,USER0065,QD1014,IOS,2015-12-19,13,3,4,1296
3695,USER0066,QD1014,IOS,2015-12-19,11,1,4,792
3955,USER0067,QD1017,IOS,2015-12-19,8,5,4,864
2472,USER0068,QD1004,IOS,2015-12-20,6,4,4,1440
8705,USER0069,QD1013,IOS,2015-12-20,14,4,4,1656
7266,USER0070,QD1009,IOS,2015-12-20,12,4,4,684
3254,USER0071,QD1021,IOS,2015-12-21,9,2,5,504
2099,USER0072,QD1003,IOS,2015-12-21,11,4,4,360
7640,USER0073,QD1012,IOS,2015-12-21,15,5,4,1584
3741,USER0074,QD1010,IOS,2015-12-21,8,2,4,828
6201,USER0075,QD1009,Android,2015-12-22,7,5,4,180
5408,USER0076,QD1011,Android,2015-12-22,14,5,4,1368
5477,USER0077,QD1017,Android,2015-12-22,15,5,4,1404
4488,USER0078,QD1015,Android,2015-12-22,9,4,4,504
1644,USER0079,QD1016,IOS,2015-12-22,5,2,4,1368
6186,USER0080,QD1016,移动浏览器,2015-12-22,7,4,4,1260
5994,USER0081,QD1008,Android,2015-12-23,9,5,4,1152
6039,USER0082,QD1012,IOS,2015-12-23,13,5,4,1512
4552,USER0083,QD1015,Android,2015-12-23,10,3,4,360
5753,USER0084,QD1006,Android,2015-12-23,6,1,4,108
9109,USER0085,QD1020,IOS,2015-12-23,9,6,4,1800
4004,USER0086,QD1011,IOS,2015-12-23,6,4,4,396
3943,USER0087,QD1008,移动浏览器,2015-12-23,8,1,4,648
8381,USER0088,QD1019,移动浏览器,2015-12-23,9,4,5,36
1915,USER0089,QD1003,Android,2015-12-24,10,8,3,12708
6421,USER0090,QD1017,Android,2015-12-24,18,13,4,7884
9825,USER0091,QD1018,Android,2015-12-24,12,13,3,14364
1275,USER0092,QD1017,Android,2015-12-24,30,7,5,8100
8156,USER0093,QD1008,Android,2015-12-24,12,8,3,4032
7370,USER0094,QD1018,Android,2015-12-24,28,10,5,11628
2059,USER0095,QD1012,Android,2015-12-24,24,7,4,12132
7512,USER0096,QD1013,Android,2015-12-24,12,11,3,10440
8717,USER0097,QD1013,Android,2015-12-24,11,7,3,4824
5233,USER0098,QD1005,Android,2015-12-24,22,12,4,9468
3735,USER0099,QD1012,Android,2015-12-24,24,9,4,8244
8382,USER0100,QD1007,Android,2015-12-24,26,9,5,12744
4410,USER0101,QD1015,IOS,2015-12-24,14,5,3,11952
5945,USER0102,QD1003,IOS,2015-12-24,26,7,5,6300
4325,USER0103,QD1017,IOS,2015-12-24,24,8,4,12996
1001,USER0104,QD1013,IOS,2015-12-24,17,5,4,13392
9641,USER0105,QD1005,IOS,2015-12-24,19,14,4,10908
5479,USER0106,QD1010,移动浏览器,2015-12-24,21,1,4,10836
7750,USER0107,QD1010,移动浏览器,2015-12-24,11,4,3,7272
8354,USER0108,QD1009,Android,2015-12-25,20,13,4,4536
5365,USER0109,QD1014,Android,2015-12-25,28,13,5,6012
2714,USER0110,QD1003,Android,2015-12-25,29,11,5,5004
5466,USER0111,QD1011,Android,2015-12-25,18,14,4,7020
1567,USER0112,QD1010,Android,2015-12-25,14,14,3,7704
8041,USER0113,QD1006,Android,2015-12-25,17,14,4,5976
7537,USER0114,QD1019,Android,2015-12-25,25,12,5,4176
8784,USER0115,QD1012,Android,2015-12-25,16,9,4,13608
3436,USER0116,QD1009,IOS,2015-12-25,22,15,4,13500
2080,USER0117,QD1019,IOS,2015-12-25,30,13,5,10548
1265,USER0118,QD1012,IOS,2015-12-25,28,9,5,4788
2170,USER0119,QD1018,IOS,2015-12-25,16,7,4,7380
3915,USER0120,QD1007,IOS,2015-12-25,27,10,5,10152
2056,USER0121,QD1019,IOS,2015-12-25,28,11,5,7416
3419,USER0122,QD1010,IOS,2015-12-25,26,12,5,8676
8117,USER0123,QD1001,IOS,2015-12-25,30,5,5,10980
3003,USER0124,QD1008,IOS,2015-12-25,26,14,5,4968
6848,USER0125,QD1001,IOS,2015-12-25,28,5,5,6804
3649,USER0126,QD1015,IOS,2015-12-25,12,7,3,7848
9369,USER0127,QD1018,移动浏览器,2015-12-25,25,4,5,10404
1800,USER0128,QD1013,移动浏览器,2015-12-25,19,2,4,3960
1154,USER0129,QD1008,Android,2015-12-26,22,10,4,4356
3938,USER0130,QD1017,Android,2015-12-26,10,12,3,10836
7615,USER0131,QD1021,Android,2015-12-26,20,11,4,7920
4620,USER0132,QD1020,Android,2015-12-26,15,12,4,12744
7120,USER0133,QD1004,Android,2015-12-26,26,11,5,12816
7912,USER0134,QD1016,Android,2015-12-26,26,6,5,11772
1544,USER0135,QD1005,Android,2015-12-26,21,6,4,5976
5876,USER0136,QD1001,Android,2015-12-26,26,14,5,6840
2181,USER0137,QD1012,Android,2015-12-26,24,13,4,5688
9027,USER0138,QD1020,Android,2015-12-26,16,6,4,13608
3004,USER0139,QD1015,IOS,2015-12-26,21,7,4,5076
5165,USER0140,QD1013,IOS,2015-12-26,19,11,4,9108
3364,USER0141,QD1007,Android,2015-12-27,21,14,4,6624
7522,USER0142,QD1012,Android,2015-12-27,29,9,5,6408
6809,USER0143,QD1005,Android,2015-12-27,28,7,5,6120
9793,USER0144,QD1016,Android,2015-12-27,19,6,4,12636
6417,USER0145,QD1020,Android,2015-12-27,23,6,4,8460
1331,USER0146,QD1016,Android,2015-12-27,18,5,4,8892
3001,USER0147,QD1016,Android,2015-12-27,11,9,3,11592
3355,USER0148,QD1006,Android,2015-12-27,12,6,3,9864
1082,USER0149,QD1005,Android,2015-12-27,24,7,4,8748
6215,USER0150,QD1014,IOS,2015-12-27,26,10,5,5904
8981,USER0151,QD1003,IOS,2015-12-27,15,5,4,4536
2515,USER0152,QD1002,IOS,2015-12-27,19,9,4,6732
3070,USER0153,QD1022,Android,2015-12-28,11,13,3,12888
7137,USER0154,QD1003,Android,2015-12-28,26,10,5,5004
8129,USER0155,QD1003,IOS,2015-12-28,11,10,3,5832
1629,USER0156,QD1008,IOS,2015-12-28,11,11,3,4176
2529,USER0157,QD1007,IOS,2015-12-28,19,6,4,6192
1749,USER0158,QD1010,IOS,2015-12-28,10,15,3,10872
7630,USER0159,QD1017,Android,2015-12-29,9,2,5,1296
5302,USER0160,QD1007,Android,2015-12-29,5,5,5,252
1241,USER0161,QD1010,IOS,2015-12-29,12,4,5,180
7035,USER0162,QD1007,IOS,2015-12-29,15,5,4,1260
8335,USER0163,QD1018,IOS,2015-12-29,11,3,4,252
8470,USER0164,QD1021,IOS,2015-12-29,9,3,5,432
6156,USER0165,QD1006,Android,2015-12-30,12,4,6,0
5237,USER0166,QD1014,Android,2015-12-30,5,3,5,1692
9059,USER0167,QD1002,IOS,2015-12-30,5,6,5,1368
2327,USER0168,QD1002,IOS,2015-12-30,9,5,4,36
8811,USER0169,QD1015,IOS,2015-12-30,12,3,6,504
4434,USER0170,QD1001,移动浏览器,2015-12-30,13,4,4,1440
4323,USER0171,QD1004,Android,2015-12-31,12,3,4,72
8020,USER0172,QD1016,Android,2015-12-31,14,1,5,720
9310,USER0173,QD1003,Android,2015-12-31,11,2,4,648
7125,USER0174,QD1007,IOS,2015-12-31,14,3,4,1080
2487,USER0175,QD1010,IOS,2015-12-31,6,1,4,936
7131,USER0176,QD1003,IOS,2015-12-31,6,4,4,1224
2423,USER0177,QD1003,IOS,2015-12-31,12,5,5,648
6508,USER0178,QD1021,IOS,2015-12-31,13,5,4,864
3659,USER0179,QD1003,IOS,2015-12-31,6,4,4,432
7368,USER0180,QD1013,移动浏览器,2015-12-31,12,4,4,1080
2941,USER0181,QD1013,移动浏览器,2015-12-31,14,2,4,684
9519,USER0182,QD1022,IOS,2016-01-01,14,2,4,1296
1869,USER0183,QD1012,移动浏览器,2016-01-01,8,1,4,0
6899,USER0184,QD1021,IOS,2016-01-02,6,1,4,972
7664,USER0185,QD1004,Android,2016-01-02,5,5,4,1440
2068,USER0186,QD1017,IOS,2016-01-02,7,5,4,468
8931,USER0187,QD1007,IOS,2016-01-02,7,6,4,792
4206,USER0188,QD1010,IOS,2016-01-02,9,5,4,1764
8021,USER0189,QD1004,IOS,2016-01-02,8,1,4,1368
8897,USER0190,QD1001,IOS,2016-01-02,14,5,4,1764
8629,USER0191,QD1003,移动浏览器,2016-01-02,7,2,4,1296
6204,USER0192,QD1013,IOS,2016-01-03,9,2,4,1116
1486,USER0193,QD1011,Android,2016-01-03,6,3,4,504
5894,USER0194,QD1022,Android,2016-01-03,11,1,4,1008
4281,USER0195,QD1020,IOS,2016-01-03,6,4,4,1332
8312,USER0196,QD1019,IOS,2016-01-03,15,4,4,684
6612,USER0197,QD1010,移动浏览器,2016-01-03,10,5,4,972
4907,USER0198,QD1016,移动浏览器,2016-01-03,7,5,4,1296
8500,USER0199,QD1016,Android,2016-01-04,13,4,4,1152
4443,USER0200,QD1015,Android,2016-01-04,12,4,4,1008
8085,USER0201,QD1008,IOS,2016-01-04,11,1,4,540
8555,USER0202,QD1019,IOS,2016-01-04,7,2,4,1044
9351,USER0203,QD1008,IOS,2016-01-05,13,6,4,936
2310,USER0204,QD1014,IOS,2016-01-05,11,4,4,1008
4034,USER0205,QD1002,Android,2016-01-06,11,6,4,1332
2525,USER0206,QD1004,Android,2016-01-06,11,2,4,468
8630,USER0207,QD1018,Android,2016-01-06,14,3,4,288
3482,USER0208,QD1008,IOS,2016-01-06,11,2,4,0
5881,USER0209,QD1019,IOS,2016-01-06,8,4,4,1080
2029,USER0210,QD1015,IOS,2016-01-06,5,6,4,1224
6217,USER0211,QD1017,Android,2016-01-07,7,2,5,936
3949,USER0212,QD1014,IOS,2016-01-07,9,3,4,1044
3101,USER0213,QD1022,IOS,2016-01-07,13,2,4,36
9044,USER0214,QD1016,IOS,2016-01-07,13,2,4,612
1937,USER0215,QD1012,移动浏览器,2016-01-07,9,4,4,1224
3802,USER0216,QD1002,移动浏览器,2016-01-07,8,4,4,936
7616,USER0217,QD1014,Android,2016-01-08,13,2,4,756
2795,USER0218,QD1011,IOS,2016-01-08,6,2,4,1800
1206,USER0219,QD1006,Android,2016-01-08,14,6,4,360
5042,USER0220,QD1005,Android,2016-01-08,12,3,4,252
5347,USER0221,QD1005,IOS,2016-01-08,14,4,4,828
7759,USER0222,QD1011,Android,2016-01-08,15,2,4,180
1917,USER0223,QD1021,IOS,2016-01-08,15,1,4,504
8113,USER0224,QD1011,IOS,2016-01-08,8,4,4,1656
8819,USER0225,QD1002,IOS,2016-01-08,8,2,4,1296
7502,USER0226,QD1020,IOS,2016-01-08,11,1,4,612
4656,USER0227,QD1009,移动浏览器,2016-01-08,8,3,4,576
3760,USER0228,QD1002,移动浏览器,2016-01-08,6,6,4,72
5482,USER0229,QD1014,Android,2016-01-09,6,3,4,1692
9542,USER0230,QD1018,IOS,2016-01-09,6,3,4,504
4708,USER0231,QD1005,IOS,2016-01-09,10,3,4,108
6445,USER0232,QD1018,IOS,2016-01-09,14,6,4,1044
3682,USER0233,QD1013,IOS,2016-01-09,13,2,4,1080
5110,USER0234,QD1003,移动浏览器,2016-01-09,5,5,4,1152
1420,USER0235,QD1005,Android,2016-01-10,9,3,4,216
4530,USER0236,QD1011,Android,2016-01-10,10,3,4,936
5202,USER0237,QD1008,IOS,2016-01-10,13,1,5,756
1409,USER0238,QD1006,IOS,2016-01-10,14,1,5,792
8437,USER0239,QD1001,IOS,2016-01-10,14,6,4,1296
8644,USER0240,QD1013,Android,2016-01-11,13,2,4,252
1551,USER0241,QD1005,IOS,2016-01-11,10,4,4,504
8585,USER0242,QD1017,Android,2016-01-11,10,2,4,468
2077,USER0243,QD1016,IOS,2016-01-11,14,5,4,1800
7797,USER0244,QD1013,IOS,2016-01-12,11,1,4,1620
6608,USER0245,QD1010,Android,2016-01-12,6,4,4,1440
9082,USER0246,QD1018,IOS,2016-01-12,11,6,4,1404
6569,USER0247,QD1021,IOS,2016-01-12,13,2,4,36
9032,USER0248,QD1009,IOS,2016-01-12,7,4,4,1332
4170,USER0249,QD1011,移动浏览器,2016-01-12,6,6,4,1584
5366,USER0250,QD1022,Android,2016-01-13,14,1,4,108
7138,USER0251,QD1006,IOS,2016-01-13,10,2,4,1656
4145,USER0252,QD1013,IOS,2016-01-13,6,5,4,288
8058,USER0253,QD1017,IOS,2016-01-13,10,3,4,252
1359,USER0254,QD1010,Android,2016-01-14,6,3,4,1260
3775,USER0255,QD1017,Android,2016-01-14,12,1,4,900
6271,USER0256,QD1015,IOS,2016-01-14,9,1,4,1116
7597,USER0257,QD1010,IOS,2016-01-14,6,2,4,1548
6073,USER0258,QD1015,移动浏览器,2016-01-14,11,3,4,1656
8422,USER0259,QD1005,移动浏览器,2016-01-14,9,4,4,180
2851,USER0260,QD1015,Android,2016-01-15,5,6,4,828
2100,USER0261,QD1022,IOS,2016-01-15,7,2,4,252
1256,USER0262,QD1017,Android,2016-01-15,10,4,4,828
5777,USER0263,QD1009,IOS,2016-01-15,7,3,4,756
8258,USER0264,QD1016,Android,2016-01-16,9,4,4,684
3173,USER0001,QD1006,移动浏览器,2016-01-16,12,2,4,540
2782,USER0002,QD1016,Android,2016-01-17,15,3,4,864
5267,USER0003,QD1009,Android,2016-01-17,14,3,4,1296
6288,USER0004,QD1014,IOS,2016-01-17,9,2,4,1728
9066,USER0005,QD1011,IOS,2016-01-17,11,6,4,1620
3750,USER0006,QD1015,Android,2016-01-17,9,6,4,1332
5872,USER0007,QD1010,Android,2016-01-17,11,2,4,0
9720,USER0008,QD1005,IOS,2016-01-17,9,5,4,1404
7085,USER0009,QD1004,移动浏览器,2016-01-17,14,5,4,396
7842,USER0010,QD1001,Android,2016-01-18,13,2,4,324
8243,USER0011,QD1015,IOS,2016-01-18,14,5,4,1152
9434,USER0012,QD1005,Android,2016-01-18,9,2,4,216
5114,USER0013,QD1004,Android,2016-01-18,6,2,4,828
1485,USER0014,QD1017,IOS,2016-01-18,5,4,4,504
5219,USER0015,QD1015,IOS,2016-01-18,11,2,4,1764
6790,USER0016,QD1018,移动浏览器,2016-01-18,6,5,4,252
3111,USER0017,QD1015,Android,2016-01-19,6,3,5,936
9172,USER0018,QD1018,Android,2016-01-19,10,2,4,252
7598,USER0019,QD1012,IOS,2016-01-19,11,5,4,1656
9288,USER0020,QD1015,IOS,2016-01-19,12,4,4,288
6434,USER0021,QD1021,移动浏览器,2016-01-19,6,1,4,684
9462,USER0022,QD1019,移动浏览器,2016-01-19,11,6,4,1224
1780,USER0023,QD1014,Android,2016-01-20,5,2,4,1296
5305,USER0024,QD1014,Android,2016-01-20,7,4,4,1440
3039,USER0025,QD1013,Android,2016-01-20,7,4,4,72
4359,USER0026,QD1010,IOS,2016-01-20,14,3,4,1116
1298,USER0027,QD1017,IOS,2016-01-21,13,4,4,936
4258,USER0028,QD1017,IOS,2016-01-21,7,1,4,504
8758,USER0029,QD1005,IOS,2016-01-21,10,2,4,72
8410,USER0030,QD1002,IOS,2016-01-21,13,4,4,144
6241,USER0031,QD1003,IOS,2016-01-21,14,4,4,468
5875,USER0032,QD1010,Android,2016-01-22,7,1,4,936
9525,USER0033,QD1008,Android,2016-01-22,7,5,4,108
6059,USER0034,QD1018,IOS,2016-01-22,13,2,4,432
8492,USER0035,QD1006,IOS,2016-01-22,12,3,4,216
7432,USER0036,QD1014,IOS,2016-01-22,5,4,4,828
1345,USER0037,QD1007,IOS,2016-01-22,8,6,4,1440
7362,USER0038,QD1005,IOS,2016-01-22,11,4,4,1296
7308,USER0039,QD1014,IOS,2016-01-22,8,3,4,1008
4232,USER0040,QD1009,移动浏览器,2016-01-22,12,2,4,1260
6532,USER0041,QD1010,移动浏览器,2016-01-22,8,2,4,1188
6347,USER0042,QD1002,Android,2016-01-23,12,6,4,1008
5058,USER0043,QD1011,IOS,2016-01-23,14,2,4,972
5101,USER0044,QD1017,IOS,2016-01-23,9,1,4,792
7727,USER0045,QD1013,IOS,2016-01-23,11,3,4,1584
3828,USER0046,QD1016,IOS,2016-01-23,8,2,4,108
3453,USER0047,QD1002,移动浏览器,2016-01-23,11,5,4,0
3334,USER0048,QD1006,Android,2016-01-24,9,3,4,684
5315,USER0049,QD1004,Android,2016-01-24,7,2,4,1152
7888,USER0050,QD1007,Android,2016-01-24,11,1,4,1332
2339,USER0051,QD1018,移动浏览器,2016-01-24,8,4,4,540
5170,USER0052,QD1007,移动浏览器,2016-01-24,8,6,4,1188
9859,USER0053,QD1015,Android,2016-01-25,6,3,4,1188
4292,USER0054,QD1006,Android,2016-01-25,6,4,4,1440
9338,USER0055,QD1019,IOS,2016-01-25,14,5,4,1584
9836,USER0056,QD1019,Android,2016-01-25,10,5,4,864
7390,USER0057,QD1007,Android,2016-01-25,12,3,4,288
2541,USER0058,QD1017,IOS,2016-01-25,12,3,4,1080
6544,USER0059,QD1009,IOS,2016-01-25,11,3,4,828
7666,USER0060,QD1003,IOS,2016-01-25,8,2,4,936
1414,USER0021,QD1006,IOS,2016-02-16,14,5,4,360
5983,USER0022,QD1011,移动浏览器,2016-02-16,7,5,4,684
9789,USER0023,QD1017,Android,2016-02-17,10,5,4,936
1163,USER0024,QD1018,Android,2016-02-17,14,4,4,1584
8759,USER0025,QD1015,IOS,2016-02-18,8,2,4,1440
2677,USER0026,QD1004,Android,2016-02-18,6,2,4,180
1095,USER0027,QD1019,Android,2016-02-18,11,5,4,180
9303,USER0028,QD1009,Android,2016-02-18,14,2,4,1728
3592,USER0029,QD1020,IOS,2016-02-18,9,5,4,900
7834,USER0030,QD1005,IOS,2016-02-18,9,4,4,1584
6222,USER0031,QD1021,移动浏览器,2016-02-18,7,5,4,1584
7560,USER0032,QD1010,Android,2016-02-19,15,4,4,1044
6999,USER0033,QD1013,IOS,2016-02-19,11,5,4,720
9233,USER0034,QD1007,Android,2016-02-19,11,5,4,1116
5962,USER0035,QD1004,Android,2016-02-19,12,4,4,324
8892,USER0036,QD1003,Android,2016-02-19,14,4,4,1296
2015,USER0037,QD1020,IOS,2016-02-19,10,5,4,1440
6077,USER0038,QD1016,IOS,2016-02-19,12,1,4,324
4556,USER0039,QD1020,Android,2016-02-20,8,5,4,900
9738,USER0040,QD1007,Android,2016-02-20,7,1,4,1260
5002,USER0041,QD1006,Android,2016-02-20,12,4,4,1440
9835,USER0042,QD1013,Android,2016-02-20,7,4,4,1440
8772,USER0043,QD1018,IOS,2016-02-20,13,3,4,540
5151,USER0044,QD1010,IOS,2016-02-20,14,6,4,1728
8391,USER0045,QD1002,IOS,2016-02-21,10,3,4,576
7012,USER0046,QD1007,Android,2016-02-22,8,3,4,1080
2896,USER0047,QD1003,Android,2016-02-22,11,5,5,1440
4601,USER0048,QD1004,IOS,2016-02-22,10,2,4,756
9445,USER0049,QD1008,IOS,2016-02-22,14,2,4,612
4196,USER0050,QD1005,Android,2016-02-23,15,4,4,360
7209,USER0051,QD1012,Android,2016-02-23,12,5,4,324
6496,USER0052,QD1004,IOS,2016-02-23,7,3,4,1512
5430,USER0053,QD1006,IOS,2016-02-23,8,3,4,1296
9274,USER0054,QD1009,移动浏览器,2016-02-23,7,1,4,468
1879,USER0055,QD1012,移动浏览器,2016-02-23,11,4,4,1800
3865,USER0056,QD1007,Android,2016-02-24,8,6,4,540
6174,USER0057,QD1008,IOS,2016-02-24,14,5,4,1116
3853,USER0058,QD1013,Android,2016-02-24,8,1,4,1728
2447,USER0059,QD1017,IOS,2016-02-24,10,1,4,216
9655,USER0060,QD1020,Android,2016-02-24,15,1,4,1656
9565,USER0061,QD1015,IOS,2016-02-24,14,4,4,252
1675,USER0062,QD1002,IOS,2016-02-24,8,4,4,36
3522,USER0063,QD1001,IOS,2016-02-24,13,5,4,216
8857,USER0064,QD1012,IOS,2016-02-24,13,2,4,1188
8611,USER0065,QD1012,IOS,2016-02-24,13,1,5,1044
4759,USER0066,QD1005,移动浏览器,2016-02-24,7,5,4,900
7017,USER0067,QD1021,IOS,2016-02-25,15,4,4,864
9559,USER0068,QD1012,IOS,2016-02-25,5,3,4,72
5834,USER0069,QD1022,Android,2016-02-26,12,5,4,1404
1676,USER0070,QD1010,移动浏览器,2016-02-26,5,5,4,864
3241,USER0071,QD1017,移动浏览器,2016-02-26,7,3,4,792
5784,USER0072,QD1011,Android,2016-02-27,13,5,4,1764
8222,USER0073,QD1012,IOS,2016-02-27,7,4,4,648
1454,USER0074,QD1008,移动浏览器,2016-02-27,13,5,4,396
6832,USER0075,QD1020,Android,2016-02-28,14,2,5,36
2097,USER0076,QD1004,IOS,2016-02-28,7,5,4,72
8992,USER0077,QD1020,移动浏览器,2016-02-28,14,5,4,1440
1162,USER0078,QD1001,Android,2016-02-29,6,1,4,1332
3486,USER0079,QD1018,Android,2016-02-29,12,2,4,1692
9372,USER0080,QD1008,IOS,2016-02-29,8,1,4,504
9421,USER0081,QD1020,IOS,2016-02-29,15,3,4,1440
9495,USER0082,QD1019,IOS,2016-02-29,11,5,5,972
1286,USER0083,QD1005,Android,2016-02-29,8,2,4,1512
3868,USER0084,QD1003,Android,2016-02-29,11,1,4,720
3449,USER0085,QD1006,IOS,2016-02-29,14,5,4,1800
7663,USER0086,QD1005,移动浏览器,2016-02-29,6,4,4,684
1755,USER0087,QD1004,移动浏览器,2016-02-29,11,1,4,576
7146,USER0088,QD1017,Android,2016-03-01,11,4,4,1404
9374,USER0089,QD1005,Android,2016-03-01,13,5,4,1008
7359,USER0090,QD1002,IOS,2016-03-01,11,3,4,216
1201,USER0091,QD1007,IOS,2016-03-01,14,2,4,792
7318,USER0092,QD1012,移动浏览器,2016-03-01,11,1,4,1692
6048,USER0093,QD1014,Android,2016-03-02,14,2,4,972
9297,USER0094,QD1006,IOS,2016-03-02,12,4,4,1116
5589,USER0095,QD1020,IOS,2016-03-02,14,2,4,1116
4234,USER0096,QD1019,IOS,2016-03-03,13,3,5,1512
3944,USER0097,QD1014,Android,2016-03-04,11,5,4,1656
8845,USER0098,QD1016,Android,2016-03-04,14,5,4,1008
8108,USER0099,QD1018,Android,2016-03-04,14,4,4,1548
9460,USER0100,QD1015,IOS,2016-03-04,5,5,4,1728
8663,USER0101,QD1001,Android,2016-03-04,12,3,4,1764
7222,USER0102,QD1016,Android,2016-03-04,5,2,4,720
7715,USER0103,QD1017,Android,2016-03-04,14,3,4,1260
9522,USER0104,QD1016,IOS,2016-03-04,14,5,4,396
1796,USER0105,QD1021,IOS,2016-03-04,15,2,4,1476
4099,USER0106,QD1004,移动浏览器,2016-03-04,6,4,4,1512
